"","exp_num","treat","per","grp","gr_id","sumputin","ingrnum","maxgr","subj_in_session","subj_id","tokens","putin","totallost","other1","other2","other3","pu1","pu2","pu3","unique_rec","gdp","gini","sum","mean","punish","longgame","highgdp","stock0","stock1","stock2","stock3","WEALTH","MEAN","GINI"
"461",2,201,11,1,201,0,3,8,17,213,0,0,0,0,0,0,0,0,0,21711,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"462",2,201,12,1,201,0,3,8,17,213,0,0,0,0,0,0,0,0,0,21712,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"463",2,201,13,1,201,0,3,8,17,213,0,0,0,0,0,0,0,0,0,21713,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"464",2,201,14,1,201,0,3,8,17,213,0,0,0,0,0,0,0,0,0,21714,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"465",2,201,15,1,201,0,3,8,17,213,0,0,0,0,0,0,0,0,0,21715,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"466",2,201,1,1,201,33,4,8,25,214,20,8,14,20,20,20,10,5,10,22501,80,0,33,0.412499994039536,1,1,0,11,9,14,9,43,0.4125,0.131782945736434
"467",2,201,2,1,201,8,4,8,25,214,4,1,10,7,0,2,5,0,2,22502,13,0.589743614196777,8,0.100000001490116,1,1,0,0,0,0,0,0,0.615384615384615,NA
"468",2,201,3,1,201,0,4,8,25,214,0,0,0,0,0,0,0,0,0,22503,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"469",2,201,4,1,201,0,4,8,25,214,0,0,0,0,0,0,0,0,0,22504,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"470",2,201,5,1,201,0,4,8,25,214,0,0,0,0,0,0,0,0,0,22505,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"471",2,201,6,1,201,0,4,8,25,214,0,0,0,0,0,0,0,0,0,22506,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"472",2,201,7,1,201,0,4,8,25,214,0,0,0,0,0,0,0,0,0,22507,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"473",2,201,8,1,201,0,4,8,25,214,0,0,0,0,0,0,0,0,0,22508,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"474",2,201,9,1,201,0,4,8,25,214,0,0,0,0,0,0,0,0,0,22509,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"475",2,201,10,1,201,0,4,8,25,214,0,0,0,0,0,0,0,0,0,22510,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"476",2,201,11,1,201,0,4,8,25,214,0,0,0,0,0,0,0,0,0,22511,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"477",2,201,12,1,201,0,4,8,25,214,0,0,0,0,0,0,0,0,0,22512,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"478",2,201,13,1,201,0,4,8,25,214,0,0,0,0,0,0,0,0,0,22513,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"479",2,201,14,1,201,0,4,8,25,214,0,0,0,0,0,0,0,0,0,22514,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"480",2,201,15,1,201,0,4,8,25,214,0,0,0,0,0,0,0,0,0,22515,0,0,0,NA,1,1,0,0,0,0,0,0,NA,NA
"481",2,201,1,2,202,40,1,8,2,221,20,0,0,20,20,20,10,10,20,20201,80,0,40,0.5,1,1,0,35,25,25,15,100,0.5,0.2
"482",2,201,2,2,202,57,1,8,2,221,35,35,15,20,19,6,7,9,6,20202,80,0.366666674613953,57,0.712499976158142,1,1,0,7,20,17,7,51,0.7125,0.320261437908497
"483",2,201,3,2,202,31,1,8,2,221,7,7,3,19,21,16,9,5,10,20203,63,0.238095238804817,31,0.387499988079071,1,1,0,9,19,25,15,68,0.492063492063492,0.254901960784314
"484",2,201,4,2,202,51,1,8,2,221,9,9,0,10,22,15,5,22,15,20204,56,0.261904776096344,51,0.809523820877075,1,1,0,20,25,20,20,85,0.910714285714286,0.0588235294117648
"485",2,201,5,2,202,49,1,8,2,221,20,20,0,18,10,20,5,4,20,20205,68,0.156862750649452,49,0.875,1,1,0,19,32,25,19,95,0.720588235294118,0.157894736842105
"486",2,201,6,2,202,46,1,8,2,221,19,19,5,21,22,19,6,12,9,20206,81,0.0452674888074398,46,0.676470577716827,1,1,0,13,28,23,23,87,0.567901234567901,0.172413793103448
"487",2,201,7,2,202,36,1,8,2,221,12,12,4,24,24,25,7,12,5,20207,85,0.152941182255745,36,0.444444447755814,1,1,0,10,27,22,30,89,0.423529411764706,0.243445692883895
"488",2,201,8,2,202,42,1,8,2,221,10,10,3,27,20,29,8,10,14,20208,86,0.248062014579773,42,0.494117647409439,1,1,0,13,32,23,28,96,0.488372093023256,0.215277777777778
"489",2,201,9,2,202,29,1,8,2,221,13,13,4,22,19,26,7,9,0,20209,80,0.174999997019768,29,0.337209314107895,1,1,0,7,22,17,33,79,0.3625,0.350210970464135
"490",2,201,10,2,202,33,1,8,2,221,7,7,0,13,13,30,5,6,15,20210,63,0.365079373121262,33,0.412499994039536,1,1,0,13,21,20,28,82,0.523809523809524,0.186991869918699
"491",2,201,11,2,202,25,1,8,2,221,13,13,3,17,11,23,6,6,0,20211,64,0.20833332836628,25,0.396825402975082,1,1,0,7,18,12,30,67,0.390625,0.373134328358209
"492",2,201,12,2,202,13,1,8,2,221,7,7,3,17,9,27,6,0,0,20212,60,0.37777778506279,13,0.203125,1,1,0,2,13,11,29,55,0.216666666666667,0.503030303030303
"493",2,201,13,2,202,5,1,8,2,221,2,2,0,3,8,24,3,0,0,20213,37,0.639639616012573,5,0.0833333358168602,1,1,0,2,2,10,26,40,0.135135135135135,0.666666666666667
"494",2,201,14,2,202,3,1,8,2,221,2,2,0,1,10,23,1,0,0,20214,36,0.685185194015503,3,0.0810810774564743,1,1,0,2,2,12,25,41,0.0833333333333333,0.642276422764228
"495",2,201,15,2,202,0,1,8,2,221,2,0,0,0,12,19,0,0,0,20215,33,0.676767647266388,0,0,1,1,0,2,0,12,19,33,0,0.676767676767677
"496",2,201,1,2,202,40,2,8,10,222,20,10,0,20,20,20,0,10,20,21001,80,0,40,0.5,1,1,0,25,35,25,15,100,0.5,0.2
"497",2,201,2,2,202,57,2,8,10,222,20,7,6,35,19,6,35,9,6,21002,80,0.366666674613953,57,0.712499976158142,1,1,0,29,16,26,16,87,0.7125,0.187739463601533
"498",2,201,3,2,202,31,2,8,10,222,19,9,9,7,21,16,7,5,10,21003,63,0.238095238804817,31,0.387499988079071,1,1,0,13,3,19,9,44,0.492063492063492,0.393939393939394
"499",2,201,4,2,202,51,2,8,10,222,10,5,4,9,22,15,9,22,15,21004,56,0.261904776096344,51,0.809523820877075,1,1,0,21,16,16,16,69,0.910714285714286,0.072463768115942
"500",2,201,5,2,202,49,2,8,10,222,18,5,11,20,10,20,20,4,20,21005,68,0.156862750649452,49,0.875,1,1,0,21,8,14,8,51,0.720588235294118,0.294117647058824
"501",2,201,6,2,202,46,2,8,10,222,21,6,5,19,22,19,19,12,9,21006,81,0.028806583955884,46,0.676470577716827,1,1,0,28,13,23,23,87,0.567901234567901,0.172413793103448
"502",2,201,7,2,202,36,2,8,10,222,24,7,0,12,24,25,12,12,5,21007,85,0.152941182255745,36,0.444444447755814,1,1,0,31,14,26,34,105,0.423529411764706,0.206349206349206
"503",2,201,8,2,202,42,2,8,10,222,27,8,9,10,20,29,10,10,14,21008,86,0.248062014579773,42,0.494117647409439,1,1,0,26,7,17,22,72,0.488372093023256,0.287037037037037
"504",2,201,9,2,202,29,2,8,10,222,22,7,9,13,19,26,13,9,0,21009,80,0.174999997019768,29,0.337209314107895,1,1,0,17,2,12,28,59,0.3625,0.468926553672316
"505",2,201,10,2,202,33,2,8,10,222,13,5,0,7,13,30,7,6,15,21010,63,0.365079373121262,33,0.412499994039536,1,1,0,21,13,20,28,82,0.523809523809524,0.186991869918699
"506",2,201,11,2,202,25,2,8,10,222,17,6,0,13,11,23,13,6,0,21011,64,0.20833332836628,25,0.396825402975082,1,1,0,21,10,15,33,79,0.390625,0.316455696202532
"507",2,201,12,2,202,13,2,8,10,222,17,6,9,7,9,27,7,0,0,21012,60,0.37777778506279,13,0.203125,1,1,0,7,0,5,23,35,0.216666666666667,0.676190476190476
"508",2,201,13,2,202,5,2,8,10,222,3,3,0,2,8,24,2,0,0,21013,37,0.639639616012573,5,0.0833333358168602,1,1,0,2,2,10,26,40,0.135135135135135,0.666666666666667
"509",2,201,14,2,202,3,2,8,10,222,1,1,0,2,10,23,2,0,0,21014,36,0.685185194015503,3,0.0810810774564743,1,1,0,2,2,12,25,41,0.0833333333333333,0.642276422764228
"510",2,201,15,2,202,0,2,8,10,222,0,0,0,2,12,19,0,0,0,21015,33,0.676767647266388,0,0,1,1,0,0,2,12,19,33,0,0.676767676767677
"511",2,201,1,2,202,40,3,8,18,223,20,10,6,20,20,20,0,10,20,21801,80,0,40,0.5,1,1,0,19,29,19,9,76,0.5,0.263157894736842
"512",2,201,2,2,202,57,3,8,18,223,19,9,9,35,20,6,35,7,6,21802,80,0.366666674613953,57,0.712499976158142,1,1,0,23,13,26,13,75,0.7125,0.217777777777778
"513",2,201,3,2,202,31,3,8,18,223,21,5,3,7,19,16,7,9,10,21803,63,0.238095238804817,31,0.387499988079071,1,1,0,25,9,19,15,68,0.492063492063492,0.254901960784314
"514",2,201,4,2,202,51,3,8,18,223,22,22,9,9,10,15,9,5,15,21804,56,0.261904776096344,51,0.809523820877075,1,1,0,11,11,16,11,49,0.910714285714286,0.102040816326531
"515",2,201,5,2,202,49,3,8,18,223,10,4,0,20,18,20,20,5,20,21805,68,0.156862750649452,49,0.875,1,1,0,25,19,32,19,95,0.720588235294118,0.157894736842105
"516",2,201,6,2,202,46,3,8,18,223,22,12,4,19,21,19,19,6,9,21806,81,0.00411522621288896,46,0.676470577716827,1,1,0,24,14,29,24,91,0.567901234567901,0.164835164835165
"517",2,201,7,2,202,36,3,8,18,223,24,12,6,12,24,25,12,7,5,21807,85,0.152941182255745,36,0.444444447755814,1,1,0,20,8,25,28,81,0.423529411764706,0.267489711934156
"518",2,201,8,2,202,42,3,8,18,223,20,10,4,10,27,29,10,8,14,21808,86,0.248062014579773,42,0.494117647409439,1,1,0,22,12,31,27,92,0.488372093023256,0.22463768115942
"519",2,201,9,2,202,29,3,8,18,223,19,9,5,13,22,26,13,7,0,21809,80,0.174999997019768,29,0.337209314107895,1,1,0,16,6,21,32,75,0.3625,0.368888888888889
"520",2,201,10,2,202,33,3,8,18,223,13,6,9,7,13,30,7,5,15,21810,63,0.365079373121262,33,0.412499994039536,1,1,0,11,4,12,19,46,0.523809523809524,0.333333333333333
"521",2,201,11,2,202,25,3,8,18,223,11,6,6,13,17,23,13,6,0,21811,64,0.20833332836628,25,0.396825402975082,1,1,0,9,4,15,27,55,0.390625,0.454545454545454
"522",2,201,12,2,202,13,3,8,18,223,9,0,3,7,17,27,7,6,0,21812,60,0.37777778506279,13,0.203125,1,1,0,11,2,13,29,55,0.216666666666667,0.503030303030303
"523",2,201,13,2,202,5,3,8,18,223,8,0,0,2,3,24,2,3,0,21813,37,0.639639616012573,5,0.0833333358168602,1,1,0,10,2,2,26,40,0.135135135135135,0.666666666666667
"524",2,201,14,2,202,3,3,8,18,223,10,0,0,2,1,23,2,1,0,21814,36,0.685185194015503,3,0.0810810774564743,1,1,0,12,2,2,25,41,0.0833333333333333,0.642276422764228
"525",2,201,15,2,202,0,3,8,18,223,12,0,0,2,0,19,0,0,0,21815,33,0.676767647266388,0,0,1,1,0,12,2,0,19,33,0,0.676767676767677
"526",2,201,1,2,202,40,4,8,26,224,20,20,9,20,20,20,0,10,10,22601,80,0,40,0.5,1,1,0,6,26,16,16,64,0.5,0.3125
"527",2,201,2,2,202,57,4,8,26,224,6,6,6,35,20,19,35,7,9,22602,80,0.366666674613953,57,0.712499976158142,1,1,0,16,16,29,26,87,0.7125,0.187739463601533
"528",2,201,3,2,202,31,4,8,26,224,16,10,3,7,19,21,7,9,5,22603,63,0.238095238804817,31,0.387499988079071,1,1,0,15,9,19,25,68,0.492063492063492,0.254901960784314
"529",2,201,4,2,202,51,4,8,26,224,15,15,0,9,10,22,9,5,22,22604,56,0.261904776096344,51,0.809523820877075,1,1,0,20,20,25,20,85,0.910714285714286,0.0588235294117648
"530",2,201,5,2,202,49,4,8,26,224,20,20,0,20,18,10,20,5,4,22605,68,0.156862750649452,49,0.875,1,1,0,19,19,32,25,95,0.720588235294118,0.157894736842105
"531",2,201,6,2,202,46,4,8,26,224,19,9,3,19,21,22,19,6,12,22606,81,0.0452674888074398,46,0.676470577716827,1,1,0,25,15,30,25,95,0.567901234567901,0.157894736842105
"532",2,201,7,2,202,36,4,8,26,224,25,5,5,12,24,24,12,7,12,22607,85,0.152941182255745,36,0.444444447755814,1,1,0,29,9,26,21,85,0.423529411764706,0.254901960784314
"533",2,201,8,2,202,42,4,8,26,224,29,14,5,10,27,20,10,8,10,22608,86,0.248062014579773,42,0.494117647409439,1,1,0,26,11,30,21,88,0.488372093023256,0.234848484848485
"534",2,201,9,2,202,29,4,8,26,224,26,0,7,13,22,19,13,7,9,22609,80,0.174999997019768,29,0.337209314107895,1,1,0,30,4,19,14,67,0.3625,0.412935323383084
"535",2,201,10,2,202,33,4,8,26,224,30,15,5,7,13,13,7,5,6,22610,63,0.365079373121262,33,0.412499994039536,1,1,0,23,8,16,15,62,0.523809523809524,0.247311827956989
"536",2,201,11,2,202,25,4,8,26,224,23,0,6,13,17,11,13,6,6,22611,64,0.20833332836628,25,0.396825402975082,1,1,0,27,4,15,9,55,0.390625,0.454545454545454
"537",2,201,12,2,202,13,4,8,26,224,27,0,8,7,17,9,7,6,0,22612,60,0.37777778506279,13,0.203125,1,1,0,24,0,8,6,38,0.216666666666667,0.649122807017544
"538",2,201,13,2,202,5,4,8,26,224,24,0,3,2,3,8,2,3,0,22613,37,0.639639616012573,5,0.0833333358168602,1,1,0,23,0,0,7,30,0.135135135135135,0.844444444444444
"539",2,201,14,2,202,3,4,8,26,224,23,0,6,2,1,10,2,1,0,22614,36,0.685185194015503,3,0.0810810774564743,1,1,0,19,0,0,6,25,0.0833333333333333,0.84
"540",2,201,15,2,202,0,4,8,26,224,19,0,2,2,0,12,0,0,0,22615,33,0.676767647266388,0,0,1,1,0,17,0,0,10,27,0,0.753086419753086
"541",2,201,1,3,203,48,1,8,3,231,20,15,0,20,20,20,8,20,5,20301,80,0,48,0.600000023841858,1,1,1,23,30,18,33,104,0.6,0.166666666666667
"542",2,201,2,3,203,50,1,8,3,231,20,10,3,26,18,24,10,18,12,20302,88,0.106060609221458,50,0.625,1,1,1,26,32,16,28,102,0.568181818181818,0.163398692810458
"543",2,201,3,3,203,51,1,8,3,231,22,10,4,23,19,25,10,19,12,20303,89,0.0711610466241837,51,0.579545438289642,1,1,1,28,29,16,29,102,0.573033707865168,0.130718954248366
"544",2,201,4,3,203,56,1,8,3,231,28,15,1,29,17,30,11,17,13,20304,104,0.128205135464668,56,0.629213511943817,1,1,1,33,38,20,37,128,0.538461538461538,0.151041666666667
"545",2,201,5,3,203,74,1,8,3,231,31,20,2,34,21,34,16,21,17,20305,120,0.116666667163372,74,0.711538434028625,1,1,1,37,44,26,43,150,0.616666666666667,0.133333333333333
"546",2,201,6,3,203,86,1,8,3,231,35,18,3,37,28,42,18,28,22,20306,142,0.103286385536194,86,0.716666638851166,1,1,1,47,49,30,50,176,0.605633802816901,0.117424242424243
"547",2,201,7,3,203,110,1,8,3,231,47,30,0,49,32,51,21,32,27,20307,179,0.10986964404583,110,0.774647891521454,1,1,1,59,70,42,66,237,0.614525139664804,0.127988748241913
"548",2,201,8,3,203,122,1,8,3,231,55,30,4,62,42,60,25,42,25,20308,219,0.0989345535635948,122,0.681564271450043,1,1,1,67,79,42,77,265,0.557077625570776,0.152201257861635
"549",2,201,9,3,203,165,1,8,3,231,67,62,2,79,46,77,30,46,27,20309,269,0.135068148374557,165,0.753424644470215,1,1,1,65,109,60,110,344,0.613382899628253,0.187984496124031
"550",2,201,10,3,203,176,1,8,3,231,65,45,3,110,60,111,40,60,31,20310,346,0.190751448273659,176,0.654275119304657,1,1,1,83,133,63,143,422,0.508670520231214,0.229067930489731
"551",2,201,11,3,203,204,1,8,3,231,83,50,0,135,66,143,45,66,43,20311,427,0.220921158790588,204,0.589595377445221,1,1,1,110,167,77,177,531,0.477751756440281,0.224105461393597
"552",2,201,12,3,203,271,1,8,3,231,110,70,1,167,77,177,57,77,67,20312,531,0.224105462431908,271,0.634660422801971,1,1,1,141,211,101,211,664,0.510357815442561,0.200803212851406
"553",2,201,13,3,203,323,1,8,3,231,141,80,1,211,101,211,81,101,61,20313,664,0.200803220272064,323,0.608286261558533,1,1,1,182,251,121,271,825,0.48644578313253,0.20969696969697
"554",2,201,14,3,203,417,1,8,3,231,182,82,0,251,122,272,91,122,122,20314,827,0.209189847111702,417,0.62801206111908,1,1,1,257,317,157,307,1038,0.504232164449819,0.170199100834939
"555",2,201,15,3,203,538,1,8,3,231,257,157,0,317,157,307,117,157,107,20315,1038,0.17019909620285,538,0.650544106960297,1,1,1,302,402,202,402,1308,0.518304431599229,0.178389398572885
"556",2,201,1,3,203,48,2,8,11,232,20,8,3,20,20,20,15,20,5,21101,80,0,48,0.600000023841858,1,1,1,27,20,15,30,92,0.6,0.188405797101449
"557",2,201,2,3,203,50,2,8,11,232,26,10,10,20,18,24,10,18,12,21102,88,0.106060609221458,50,0.625,1,1,1,25,19,9,21,74,0.568181818181818,0.225225225225225
"558",2,201,3,3,203,51,2,8,11,232,23,10,1,22,19,25,10,19,12,21103,89,0.0711610466241837,51,0.579545438289642,1,1,1,32,31,19,32,114,0.573033707865168,0.116959064327485
"559",2,201,4,3,203,56,2,8,11,232,29,11,5,28,17,30,15,17,13,21104,104,0.128205135464668,56,0.629213511943817,1,1,1,34,29,16,33,112,0.538461538461538,0.172619047619048
"560",2,201,5,3,203,74,2,8,11,232,34,16,8,31,21,34,20,21,17,21105,120,0.116666667163372,74,0.711538434028625,1,1,1,38,31,20,37,126,0.616666666666667,0.158730158730159
"561",2,201,6,3,203,86,2,8,11,232,37,18,1,35,28,42,18,28,22,21106,142,0.103286385536194,86,0.716666638851166,1,1,1,51,49,32,52,184,0.605633802816901,0.11231884057971
"562",2,201,7,3,203,110,2,8,11,232,49,21,8,47,32,51,30,32,27,21107,179,0.10986964404583,110,0.774647891521454,1,1,1,62,51,34,58,205,0.614525139664804,0.147967479674797
"563",2,201,8,3,203,122,2,8,11,232,62,25,2,55,42,60,30,42,25,21108,219,0.0989345535635948,122,0.681564271450043,1,1,1,81,69,44,79,273,0.557077625570776,0.147741147741148
"564",2,201,9,3,203,165,2,8,11,232,79,30,1,67,46,77,62,46,27,21109,269,0.135068148374557,165,0.753424644470215,1,1,1,110,66,61,111,348,0.613382899628253,0.185823754789272
"565",2,201,10,3,203,176,2,8,11,232,110,40,0,65,60,111,45,60,31,21110,346,0.190751448273659,176,0.654275119304657,1,1,1,136,86,66,146,434,0.508670520231214,0.222734254992319
"566",2,201,11,3,203,204,2,8,11,232,135,45,0,83,66,143,50,66,43,21111,427,0.220921158790588,204,0.589595377445221,1,1,1,167,110,77,177,531,0.477751756440281,0.224105461393597
"567",2,201,12,3,203,271,2,8,11,232,167,57,0,110,77,177,70,77,67,21112,531,0.224105462431908,271,0.634660422801971,1,1,1,212,142,102,212,668,0.510357815442561,0.199600798403194
"568",2,201,13,3,203,323,2,8,11,232,211,81,1,141,101,211,80,101,61,21113,664,0.200803220272064,323,0.608286261558533,1,1,1,251,182,121,271,825,0.48644578313253,0.20969696969697
"569",2,201,14,3,203,417,2,8,11,232,251,91,0,182,122,272,82,122,122,21114,827,0.209189847111702,417,0.62801206111908,1,1,1,317,257,157,307,1038,0.504232164449819,0.170199100834939
"570",2,201,15,3,203,538,2,8,11,232,317,117,0,257,157,307,157,157,107,21115,1038,0.17019909620285,538,0.650544106960297,1,1,1,402,302,202,402,1308,0.518304431599229,0.178389398572885
"571",2,201,1,3,203,48,3,8,19,233,20,20,0,20,20,20,15,8,5,21901,80,0,48,0.600000023841858,1,1,1,18,23,30,33,104,0.6,0.166666666666667
"572",2,201,2,3,203,50,3,8,19,233,18,18,0,20,26,24,10,10,12,21902,88,0.106060609221458,50,0.625,1,1,1,19,29,35,31,114,0.568181818181818,0.146198830409357
"573",2,201,3,3,203,51,3,8,19,233,19,19,3,22,23,25,10,10,12,21903,89,0.0711610466241837,51,0.579545438289642,1,1,1,17,29,30,30,106,0.573033707865168,0.125786163522013
"574",2,201,4,3,203,56,3,8,19,233,17,17,0,28,29,30,15,11,13,21904,104,0.128205135464668,56,0.629213511943817,1,1,1,21,34,39,38,132,0.538461538461538,0.146464646464646
"575",2,201,5,3,203,74,3,8,19,233,21,21,0,31,34,34,20,16,17,21905,120,0.116666667163372,74,0.711538434028625,1,1,1,28,39,46,45,158,0.616666666666667,0.126582278481013
"576",2,201,6,3,203,86,3,8,19,233,28,28,1,35,37,42,18,18,22,21906,142,0.103286385536194,86,0.716666638851166,1,1,1,32,49,51,52,184,0.605633802816901,0.11231884057971
"577",2,201,7,3,203,110,3,8,19,233,32,32,0,47,49,51,30,21,27,21907,179,0.10986964404583,110,0.774647891521454,1,1,1,42,59,70,66,237,0.614525139664804,0.127988748241913
"578",2,201,8,3,203,122,3,8,19,233,42,42,0,55,62,60,30,25,25,21908,219,0.0989345535635948,122,0.681564271450043,1,1,1,46,71,83,81,281,0.557077625570776,0.143534994068802
"579",2,201,9,3,203,165,3,8,19,233,46,46,2,67,79,77,62,30,27,21909,269,0.135068148374557,165,0.753424644470215,1,1,1,60,65,109,110,344,0.613382899628253,0.187984496124031
"580",2,201,10,3,203,176,3,8,19,233,60,60,0,65,110,111,45,40,31,21910,346,0.190751448273659,176,0.654275119304657,1,1,1,66,86,136,146,434,0.508670520231214,0.222734254992319
"581",2,201,11,3,203,204,3,8,19,233,66,66,0,83,135,143,50,45,43,21911,427,0.220921158790588,204,0.589595377445221,1,1,1,77,110,167,177,531,0.477751756440281,0.224105461393597
"582",2,201,12,3,203,271,3,8,19,233,77,77,1,110,167,177,70,57,67,21912,531,0.224105462431908,271,0.634660422801971,1,1,1,101,141,211,211,664,0.510357815442561,0.200803212851406
"583",2,201,13,3,203,323,3,8,19,233,101,101,0,141,211,211,80,81,61,21913,664,0.200803220272064,323,0.608286261558533,1,1,1,122,183,252,272,829,0.48644578313253,0.208685162846803
"584",2,201,14,3,203,417,3,8,19,233,122,122,0,182,251,272,82,91,122,21914,827,0.209189847111702,417,0.62801206111908,1,1,1,157,257,317,307,1038,0.504232164449819,0.170199100834939
"585",2,201,15,3,203,538,3,8,19,233,157,157,0,257,317,307,157,117,107,21915,1038,0.17019909620285,538,0.650544106960297,1,1,1,202,302,402,402,1308,0.518304431599229,0.178389398572885
"586",2,201,1,3,203,48,4,8,27,234,20,5,9,20,20,20,15,8,20,22701,80,0,48,0.600000023841858,1,1,1,24,14,21,9,68,0.6,0.254901960784314
"587",2,201,2,3,203,50,4,8,27,234,24,12,6,20,26,18,10,10,18,22702,88,0.106060609221458,50,0.625,1,1,1,25,23,29,13,90,0.568181818181818,0.185185185185185
"588",2,201,3,3,203,51,4,8,27,234,25,12,3,22,23,19,10,10,19,22703,89,0.0711610466241837,51,0.579545438289642,1,1,1,30,29,30,17,106,0.573033707865168,0.125786163522013
"589",2,201,4,3,203,56,4,8,27,234,30,13,3,28,29,17,15,11,17,22704,104,0.128205135464668,56,0.629213511943817,1,1,1,35,31,36,18,120,0.538461538461538,0.161111111111111
"590",2,201,5,3,203,74,4,8,27,234,34,17,2,31,34,21,20,16,21,22705,120,0.116666667163372,74,0.711538434028625,1,1,1,43,37,44,26,150,0.616666666666667,0.133333333333333
"591",2,201,6,3,203,86,4,8,27,234,42,22,2,35,37,28,18,18,28,22706,142,0.103286385536194,86,0.716666638851166,1,1,1,51,48,50,31,180,0.605633802816901,0.114814814814815
"592",2,201,7,3,203,110,4,8,27,234,51,27,6,47,49,32,30,21,32,22707,179,0.10986964404583,110,0.774647891521454,1,1,1,60,53,64,36,213,0.614525139664804,0.142410015649452
"593",2,201,8,3,203,122,4,8,27,234,60,25,3,55,62,42,30,25,42,22708,219,0.0989345535635948,122,0.681564271450043,1,1,1,78,68,80,43,269,0.557077625570776,0.149938042131351
"594",2,201,9,3,203,165,4,8,27,234,77,27,0,67,79,46,62,30,46,22709,269,0.135068148374557,165,0.753424644470215,1,1,1,112,67,111,62,352,0.613382899628253,0.183712121212121
"595",2,201,10,3,203,176,4,8,27,234,111,31,3,65,110,60,45,40,60,22710,346,0.190751448273659,176,0.654275119304657,1,1,1,143,83,133,63,422,0.508670520231214,0.229067930489731
"596",2,201,11,3,203,204,4,8,27,234,143,43,0,83,135,66,50,45,66,22711,427,0.220921158790588,204,0.589595377445221,1,1,1,177,110,167,77,531,0.477751756440281,0.224105461393597
"597",2,201,12,3,203,271,4,8,27,234,177,67,1,110,167,77,70,57,77,22712,531,0.224105462431908,271,0.634660422801971,1,1,1,211,141,211,101,664,0.510357815442561,0.200803212851406
"598",2,201,13,3,203,323,4,8,27,234,211,61,0,141,211,101,80,81,101,22713,664,0.200803220272064,323,0.608286261558533,1,1,1,272,183,252,122,829,0.48644578313253,0.208685162846803
"599",2,201,14,3,203,417,4,8,27,234,272,122,0,182,251,122,82,91,122,22714,827,0.209189847111702,417,0.62801206111908,1,1,1,307,257,317,157,1038,0.504232164449819,0.170199100834939
"600",2,201,15,3,203,538,4,8,27,234,307,107,0,257,317,157,157,117,157,22715,1038,0.17019909620285,538,0.650544106960297,1,1,1,402,302,402,202,1308,0.518304431599229,0.178389398572885
"601",2,201,1,4,204,46,1,8,4,241,20,14,6,20,20,20,10,7,15,20401,80,0,46,0.574999988079071,1,1,1,18,22,25,17,82,0.575,0.113821138211382
"602",2,201,2,4,204,42,1,8,4,241,15,12,0,18,19,17,10,11,9,20402,69,0.0628019347786903,42,0.524999976158142,1,1,1,19,24,24,24,91,0.608695652173913,0.054945054945055
"603",2,201,3,4,204,48,1,8,4,241,18,6,6,19,21,21,12,13,17,20403,79,0.0464135035872459,48,0.695652186870575,1,1,1,24,19,20,16,79,0.607594936708861,0.105485232067511
"604",2,201,4,4,204,62,1,8,4,241,24,14,3,24,26,21,20,16,12,20404,95,0.0526315793395042,62,0.784810125827789,1,1,1,31,25,31,30,117,0.652631578947368,0.0541310541310542
"605",2,201,5,4,204,88,1,8,4,241,30,20,3,26,31,30,20,24,24,20405,117,0.042735043913126,88,0.926315784454346,1,1,1,40,36,37,36,149,0.752136752136752,0.0290827740492171
"606",2,201,6,4,204,137,1,8,4,241,40,30,6,39,40,38,39,33,35,20406,157,0.0148619953542948,137,1.17094016075134,1,1,1,56,46,53,49,204,0.872611464968153,0.0555555555555556
"607",2,201,7,4,204,205,1,8,4,241,56,52,0,51,59,54,51,52,50,20407,220,0.0393939390778542,205,1.3057324886322,1,1,1,81,77,84,81,323,0.931818181818182,0.0216718266253869
"608",2,201,8,4,204,307,1,8,4,241,81,78,0,75,78,81,75,73,81,20408,315,0.0222222227603197,307,1.39545452594757,1,1,1,119,116,121,116,472,0.974603174603175,0.0127118644067797
"609",2,201,9,4,204,446,1,8,4,241,118,116,0,113,106,115,113,102,115,20409,452,0.028023598715663,446,1.4158730506897,1,1,1,170,168,172,168,678,0.986725663716814,0.00688298918387413
"610",2,201,10,4,204,669,1,8,4,241,170,169,0,166,166,168,166,166,168,20410,670,0.00696517433971167,669,1.48008847236633,1,1,1,252,251,251,251,1005,0.998507462686567,0.00099502487562179
